reading_id,timestamp,site_id,zone_id,sensor_id,ground_displacement_mm,displacement_rate_mm_hr,tilt_angle_deg,tilt_rate_deg_hr,crack_width_mm,crack_rate_mm_hr,vibration_ppv_mms,soil_moisture_pct,sensor_battery_pct,risk_class
1331,2026-02-25T11:00:00.000Z,raniganj-south-slope,zone-d,SN-102,6.36,2.09,2.03,0.44,4.21,0.37,2.09,64,93,Warning
1332,2026-02-25T12:00:00.000Z,singareni-s4,zone-c,TL-301,10.46,1.91,2.60,0.33,4.29,0.39,2.12,62,99,Warning
1333,2026-02-25T13:00:00.000Z,jharia-open-pit,zone-c,EX-201,0.43,0.03,0.63,0.11,0.07,0.01,0.30,15,65,Normal
1334,2026-02-25T14:00:00.000Z,jharia-open-pit,zone-b,EX-201,10.96,2.39,2.03,0.55,4.18,0.27,2.38,35,81,Warning
1335,2026-02-25T15:00:00.000Z,korba-west-bench,zone-b,EX-201,7.34,2.37,1.97,0.32,2.72,0.43,2.45,56,71,Warning
1336,2026-02-25T16:00:00.000Z,korba-west-bench,zone-c,PZ-401,2.29,0.67,0.77,0.02,0.02,0.01,0.99,24,97,Normal
1337,2026-02-25T17:00:00.000Z,singareni-s4,zone-a,TL-301,1.68,0.67,0.05,0.04,0.39,0.16,0.69,38,78,Normal
1338,2026-02-25T18:00:00.000Z,raniganj-south-slope,zone-a,SN-102,6.33,1.03,2.02,0.57,2.35,0.27,1.69,43,89,Warning
1339,2026-02-25T19:00:00.000Z,singareni-s4,zone-a,PZ-401,0.05,0.19,0.38,0.05,1.41,0.03,0.10,20,73,Normal
1340,2026-02-25T20:00:00.000Z,korba-west-bench,zone-d,TL-301,5.33,1.31,1.71,0.57,3.21,0.34,1.68,64,93,Warning
1341,2026-02-25T21:00:00.000Z,korba-west-bench,zone-a,PZ-401,10.95,2.10,0.88,0.16,2.01,0.52,1.82,63,70,Warning
1342,2026-02-25T22:00:00.000Z,korba-west-bench,zone-c,PZ-401,2.71,0.75,0.68,0.13,0.02,0.02,0.21,32,80,Normal
1343,2026-02-25T23:00:00.000Z,korba-west-bench,zone-c,SN-102,2.79,0.53,0.14,0.13,0.12,0.07,0.03,16,72,Normal
1344,2026-02-26T00:00:00.000Z,jharia-open-pit,zone-d,SN-102,27.11,5.67,4.85,1.39,9.56,1.39,3.53,74,75,Critical
1345,2026-02-26T01:00:00.000Z,jharia-open-pit,zone-d,PZ-401,2.36,0.47,0.61,0.07,0.68,0.19,1.16,31,91,Normal
1346,2026-02-26T02:00:00.000Z,raniganj-south-slope,zone-d,EX-201,24.77,2.72,5.23,0.54,6.56,2.25,2.76,91,68,Critical
1347,2026-02-26T03:00:00.000Z,singareni-s4,zone-a,EX-201,5.12,1.10,2.26,0.26,2.63,0.56,1.54,62,92,Warning
1348,2026-02-26T04:00:00.000Z,singareni-s4,zone-c,EX-201,2.18,0.55,0.41,0.04,0.82,0.17,0.83,23,72,Normal
1349,2026-02-26T05:00:00.000Z,jharia-open-pit,zone-b,SN-101,9.25,1.45,1.02,0.49,2.61,0.73,1.60,62,67,Warning
1350,2026-02-26T06:00:00.000Z,singareni-s4,zone-a,PZ-401,22.00,3.85,4.37,0.92,6.15,2.49,4.55,76,93,Critical
1351,2026-02-26T07:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,2.69,0.18,0.40,0.00,0.58,0.14,0.10,32,91,Normal
1352,2026-02-26T08:00:00.000Z,jharia-open-pit,zone-b,EX-201,25.83,3.95,5.87,1.12,11.10,1.70,4.02,58,66,Critical
1353,2026-02-26T09:00:00.000Z,jharia-open-pit,zone-d,EX-201,6.38,1.46,1.44,0.54,4.21,0.33,2.68,61,76,Warning
1354,2026-02-26T10:00:00.000Z,singareni-s4,zone-c,EX-201,2.78,0.24,0.30,0.08,0.89,0.03,0.13,32,63,Normal
1355,2026-02-26T11:00:00.000Z,jharia-open-pit,zone-b,SN-101,24.58,5.86,3.50,1.04,11.86,2.33,5.24,76,99,Critical
1356,2026-02-26T12:00:00.000Z,singareni-s4,zone-d,TL-301,3.80,0.31,0.63,0.13,0.03,0.06,1.01,26,95,Normal
1357,2026-02-26T13:00:00.000Z,singareni-s4,zone-b,SN-102,9.40,1.82,1.10,0.31,3.03,0.60,1.84,45,71,Warning
1358,2026-02-26T14:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,0.60,0.49,0.01,0.04,0.59,0.08,0.65,37,73,Normal
1359,2026-02-26T15:00:00.000Z,raniganj-south-slope,zone-b,PZ-401,8.07,0.82,0.95,0.54,4.41,0.72,1.93,38,89,Warning
1360,2026-02-26T16:00:00.000Z,jharia-open-pit,zone-a,TL-301,10.39,1.37,2.44,0.19,3.39,0.61,2.40,37,82,Warning
1361,2026-02-26T17:00:00.000Z,raniganj-south-slope,zone-c,TL-301,1.98,0.35,0.64,0.00,0.24,0.15,0.65,39,86,Normal
1362,2026-02-26T18:00:00.000Z,singareni-s4,zone-c,SN-102,8.75,1.63,2.20,0.42,2.04,0.33,2.11,56,70,Warning
1363,2026-02-26T19:00:00.000Z,raniganj-south-slope,zone-b,EX-201,12.71,3.38,5.70,1.36,12.67,1.65,4.00,69,86,Critical
1364,2026-02-26T20:00:00.000Z,jharia-open-pit,zone-c,SN-102,9.87,1.58,2.16,0.59,2.01,0.46,1.84,55,69,Warning
1365,2026-02-26T21:00:00.000Z,jharia-open-pit,zone-a,PZ-401,0.98,0.59,0.26,0.07,1.41,0.09,0.27,21,77,Normal
1366,2026-02-26T22:00:00.000Z,raniganj-south-slope,zone-d,SN-101,0.97,0.77,0.11,0.01,1.34,0.12,0.82,29,65,Normal
1367,2026-02-26T23:00:00.000Z,jharia-open-pit,zone-a,EX-201,18.89,5.55,5.61,1.33,9.85,2.13,3.80,91,78,Critical
1368,2026-02-27T00:00:00.000Z,jharia-open-pit,zone-a,PZ-401,3.25,0.01,0.60,0.08,0.03,0.07,0.80,23,69,Normal
1369,2026-02-27T01:00:00.000Z,singareni-s4,zone-a,TL-301,6.21,2.20,0.85,0.55,3.73,0.48,1.93,39,73,Warning
1370,2026-02-27T02:00:00.000Z,singareni-s4,zone-b,PZ-401,4.01,0.71,0.26,0.14,0.28,0.12,0.59,34,65,Normal
1371,2026-02-27T03:00:00.000Z,korba-west-bench,zone-d,EX-201,9.14,0.86,0.84,0.26,1.91,0.30,1.26,50,69,Warning
1372,2026-02-27T04:00:00.000Z,singareni-s4,zone-c,SN-101,4.35,0.00,0.39,0.10,1.22,0.18,0.76,20,84,Normal
1373,2026-02-27T05:00:00.000Z,raniganj-south-slope,zone-d,PZ-401,4.45,0.01,0.30,0.09,0.69,0.10,0.97,39,72,Normal
1374,2026-02-27T06:00:00.000Z,jharia-open-pit,zone-b,TL-301,1.16,0.33,0.15,0.09,1.28,0.08,0.45,34,72,Normal
1375,2026-02-27T07:00:00.000Z,raniganj-south-slope,zone-d,SN-101,0.05,0.61,0.35,0.08,1.45,0.03,0.38,25,79,Normal
1376,2026-02-27T08:00:00.000Z,korba-west-bench,zone-d,SN-102,3.19,0.71,0.79,0.00,0.05,0.14,0.95,26,79,Normal
1377,2026-02-27T09:00:00.000Z,jharia-open-pit,zone-c,EX-201,3.19,0.72,0.69,0.10,0.64,0.17,0.03,20,83,Normal
1378,2026-02-27T10:00:00.000Z,raniganj-south-slope,zone-c,SN-102,3.21,0.02,0.47,0.09,0.96,0.12,0.45,35,71,Normal
1379,2026-02-27T11:00:00.000Z,raniganj-south-slope,zone-b,EX-201,1.83,0.28,0.20,0.02,0.80,0.04,0.35,22,98,Normal
1380,2026-02-27T12:00:00.000Z,korba-west-bench,zone-c,SN-102,19.53,6.51,4.48,0.53,12.16,1.01,4.64,63,84,Critical
1381,2026-02-27T13:00:00.000Z,jharia-open-pit,zone-c,SN-102,1.86,0.76,0.65,0.03,0.29,0.10,0.15,21,84,Normal
1382,2026-02-27T14:00:00.000Z,singareni-s4,zone-d,PZ-401,23.78,3.50,5.32,0.81,5.87,2.48,3.51,69,85,Critical
1383,2026-02-27T15:00:00.000Z,jharia-open-pit,zone-a,SN-101,10.26,1.79,1.07,0.37,1.94,0.21,1.70,60,70,Warning
1384,2026-02-27T16:00:00.000Z,jharia-open-pit,zone-d,TL-301,2.47,0.41,0.64,0.01,1.22,0.10,0.49,28,71,Normal
1385,2026-02-27T17:00:00.000Z,korba-west-bench,zone-b,SN-102,12.38,3.14,5.75,1.19,8.09,1.62,5.70,57,88,Critical
1386,2026-02-27T18:00:00.000Z,korba-west-bench,zone-a,SN-101,3.58,0.61,0.43,0.00,0.93,0.09,0.16,37,90,Normal
1387,2026-02-27T19:00:00.000Z,jharia-open-pit,zone-d,EX-201,3.04,0.39,0.27,0.06,1.42,0.12,0.95,26,69,Normal
1388,2026-02-27T20:00:00.000Z,raniganj-south-slope,zone-c,SN-101,6.57,1.68,1.69,0.40,4.45,0.53,1.58,56,99,Warning
1389,2026-02-27T21:00:00.000Z,singareni-s4,zone-b,SN-102,3.67,0.03,0.59,0.06,1.19,0.10,0.46,25,79,Normal
1390,2026-02-27T22:00:00.000Z,raniganj-south-slope,zone-a,SN-102,1.24,0.02,0.18,0.06,1.26,0.02,0.71,30,94,Normal
1391,2026-02-27T23:00:00.000Z,korba-west-bench,zone-a,SN-101,0.64,0.68,0.30,0.08,1.02,0.05,0.47,37,67,Normal
1392,2026-02-28T00:00:00.000Z,korba-west-bench,zone-a,EX-201,4.10,0.27,0.34,0.05,1.43,0.20,0.21,38,87,Normal
1393,2026-02-28T01:00:00.000Z,jharia-open-pit,zone-b,SN-102,0.83,0.32,0.75,0.00,0.57,0.13,0.63,21,75,Normal
1394,2026-02-28T02:00:00.000Z,singareni-s4,zone-b,TL-301,8.98,2.09,1.45,0.19,2.19,0.58,1.99,47,62,Warning
1395,2026-02-28T03:00:00.000Z,korba-west-bench,zone-a,SN-101,3.63,0.57,0.16,0.08,0.96,0.01,1.02,17,67,Normal
1396,2026-02-28T04:00:00.000Z,jharia-open-pit,zone-c,SN-102,28.60,4.43,2.73,1.26,9.37,0.93,5.94,60,61,Critical
1397,2026-02-28T05:00:00.000Z,raniganj-south-slope,zone-b,SN-102,10.10,1.30,2.35,0.24,3.53,0.65,2.86,62,80,Warning
1398,2026-02-28T06:00:00.000Z,korba-west-bench,zone-a,TL-301,1.47,0.28,0.14,0.05,0.06,0.15,0.98,37,71,Normal
1399,2026-02-28T07:00:00.000Z,jharia-open-pit,zone-b,SN-101,11.27,2.36,2.24,0.33,2.83,0.35,1.86,49,62,Warning
1400,2026-02-28T08:00:00.000Z,raniganj-south-slope,zone-d,SN-102,1.77,0.03,0.19,0.04,0.02,0.16,0.95,19,73,Normal
1401,2026-02-28T09:00:00.000Z,jharia-open-pit,zone-b,SN-102,3.98,0.75,0.03,0.01,0.93,0.04,0.85,18,77,Normal
1402,2026-02-28T10:00:00.000Z,raniganj-south-slope,zone-a,SN-101,3.01,0.68,0.11,0.08,0.63,0.15,0.35,35,72,Normal
1403,2026-02-28T11:00:00.000Z,korba-west-bench,zone-d,SN-101,2.84,0.32,0.44,0.00,0.05,0.04,0.22,20,94,Normal
1404,2026-02-28T12:00:00.000Z,jharia-open-pit,zone-b,TL-301,10.40,1.88,0.92,0.35,2.51,0.25,1.96,50,77,Warning
1405,2026-02-28T13:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,3.27,0.65,0.38,0.06,0.33,0.13,0.17,16,71,Normal
1406,2026-02-28T14:00:00.000Z,raniganj-south-slope,zone-b,PZ-401,9.80,1.74,2.22,0.38,2.00,0.34,1.96,54,77,Warning
1407,2026-02-28T15:00:00.000Z,jharia-open-pit,zone-c,SN-102,6.43,0.81,1.20,0.24,1.84,0.54,2.50,50,66,Warning
1408,2026-02-28T16:00:00.000Z,jharia-open-pit,zone-b,SN-102,1.91,0.25,0.18,0.13,0.81,0.19,0.57,22,67,Normal
1409,2026-02-28T17:00:00.000Z,singareni-s4,zone-a,SN-102,1.70,0.25,0.18,0.09,0.60,0.20,0.12,37,67,Normal
1410,2026-02-28T18:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,10.38,2.28,2.37,0.52,3.96,0.43,2.67,40,66,Warning
1411,2026-02-28T19:00:00.000Z,korba-west-bench,zone-d,PZ-401,13.68,6.79,4.55,1.56,6.81,2.14,6.27,62,62,Critical
1412,2026-02-28T20:00:00.000Z,korba-west-bench,zone-b,SN-101,21.85,2.82,4.14,1.26,12.58,2.21,5.86,90,96,Critical
1413,2026-02-28T21:00:00.000Z,korba-west-bench,zone-b,PZ-401,2.49,0.31,0.22,0.13,0.84,0.16,0.27,35,93,Normal
1414,2026-02-28T22:00:00.000Z,jharia-open-pit,zone-d,EX-201,24.31,4.40,4.72,1.62,12.47,2.34,3.06,86,97,Critical
1415,2026-02-28T23:00:00.000Z,raniganj-south-slope,zone-b,SN-102,0.29,0.62,0.77,0.05,1.23,0.18,0.71,20,93,Normal
1416,2026-03-01T00:00:00.000Z,korba-west-bench,zone-d,PZ-401,3.59,0.43,0.78,0.02,0.66,0.09,0.66,25,64,Normal
1417,2026-03-01T01:00:00.000Z,raniganj-south-slope,zone-d,TL-301,1.87,0.60,0.79,0.14,0.04,0.07,0.96,34,67,Normal
1418,2026-03-01T02:00:00.000Z,raniganj-south-slope,zone-c,SN-101,2.11,0.35,0.23,0.02,1.36,0.04,0.59,38,67,Normal
1419,2026-03-01T03:00:00.000Z,korba-west-bench,zone-a,EX-201,2.93,0.05,0.07,0.10,1.23,0.13,0.48,19,70,Normal
1420,2026-03-01T04:00:00.000Z,jharia-open-pit,zone-c,SN-101,0.79,0.28,0.69,0.07,1.25,0.18,0.57,38,96,Normal
1421,2026-03-01T05:00:00.000Z,korba-west-bench,zone-b,SN-101,0.23,0.62,0.71,0.14,1.06,0.14,0.37,30,97,Normal
1422,2026-03-01T06:00:00.000Z,raniganj-south-slope,zone-d,EX-201,6.10,1.42,1.49,0.30,1.82,0.42,2.01,55,97,Warning
1423,2026-03-01T07:00:00.000Z,korba-west-bench,zone-d,TL-301,29.58,5.21,3.41,1.31,5.89,1.07,4.24,60,79,Critical
1424,2026-03-01T08:00:00.000Z,singareni-s4,zone-a,PZ-401,10.78,0.83,2.48,0.16,4.10,0.53,1.81,46,75,Warning
1425,2026-03-01T09:00:00.000Z,singareni-s4,zone-c,TL-301,0.01,0.47,0.77,0.15,0.76,0.08,0.37,19,61,Normal
1426,2026-03-01T10:00:00.000Z,raniganj-south-slope,zone-d,TL-301,6.66,1.51,2.44,0.36,4.23,0.74,2.08,59,81,Warning
1427,2026-03-01T11:00:00.000Z,raniganj-south-slope,zone-c,PZ-401,8.91,2.26,0.96,0.50,4.07,0.67,1.97,53,67,Warning
1428,2026-03-01T12:00:00.000Z,singareni-s4,zone-c,EX-201,15.76,5.48,3.54,1.39,5.48,2.01,4.57,62,62,Critical
1429,2026-03-01T13:00:00.000Z,singareni-s4,zone-d,PZ-401,5.48,1.75,2.46,0.35,2.95,0.63,2.67,41,82,Warning
1430,2026-03-01T14:00:00.000Z,korba-west-bench,zone-a,SN-101,10.50,2.20,1.80,0.57,2.27,0.38,,55,81,Warning
1431,2026-03-01T15:00:00.000Z,korba-west-bench,zone-c,SN-101,2.16,0.07,0.15,0.07,1.28,0.03,1.04,29,85,Normal
1432,2026-03-01T16:00:00.000Z,raniganj-south-slope,zone-a,SN-101,3.48,0.40,0.75,0.13,0.03,0.12,0.69,,90,Normal
1433,2026-03-01T17:00:00.000Z,korba-west-bench,zone-b,SN-102,7.01,0.97,0.82,0.40,1.89,0.67,1.74,36,95,Warning
1434,2026-03-01T18:00:00.000Z,singareni-s4,zone-b,EX-201,1.79,0.71,0.54,0.11,1.42,0.00,0.32,33,67,Normal
1435,2026-03-01T19:00:00.000Z,jharia-open-pit,zone-b,PZ-401,0.97,0.20,0.07,0.03,0.27,0.13,0.43,36,71,Normal
1436,2026-03-01T20:00:00.000Z,korba-west-bench,zone-b,EX-201,1.78,0.03,0.66,0.13,0.24,0.07,0.66,33,75,Normal
1437,2026-03-01T21:00:00.000Z,raniganj-south-slope,zone-a,SN-102,3.99,0.52,0.27,0.13,0.92,0.01,0.51,35,81,Normal
1438,2026-03-01T22:00:00.000Z,korba-west-bench,zone-a,PZ-401,1.66,0.10,0.21,0.10,0.77,0.19,0.28,39,85,Normal
1439,2026-03-01T23:00:00.000Z,singareni-s4,zone-a,PZ-401,0.16,0.10,0.44,0.09,1.20,0.08,0.41,37,77,Normal
1440,2026-03-02T00:00:00.000Z,raniganj-south-slope,zone-a,TL-301,1.94,0.49,0.70,0.09,1.40,0.12,1.20,17,81,Normal
1441,2026-03-02T01:00:00.000Z,raniganj-south-slope,zone-d,SN-101,4.19,0.19,0.79,0.03,0.84,0.00,0.48,30,74,Normal
1442,2026-03-02T02:00:00.000Z,korba-west-bench,zone-a,SN-101,2.23,0.23,0.09,0.09,0.95,0.16,0.24,31,85,Normal
1443,2026-03-02T03:00:00.000Z,singareni-s4,zone-c,SN-101,2.38,0.72,0.79,0.15,0.43,0.11,0.75,31,81,Normal
1444,2026-03-02T04:00:00.000Z,jharia-open-pit,zone-a,TL-301,0.56,0.24,0.61,0.02,0.22,0.08,0.67,28,63,Normal
1445,2026-03-02T05:00:00.000Z,korba-west-bench,zone-b,PZ-401,0.33,0.59,0.51,0.02,0.19,0.16,0.98,17,96,Normal
1446,2026-03-02T06:00:00.000Z,jharia-open-pit,zone-b,EX-201,4.02,0.56,0.13,0.09,0.69,0.03,0.67,21,91,Normal
1447,2026-03-02T07:00:00.000Z,jharia-open-pit,zone-d,EX-201,22.58,3.55,5.24,1.24,11.80,1.87,5.11,80,76,Critical
1448,2026-03-02T08:00:00.000Z,singareni-s4,zone-d,TL-301,20.22,6.63,5.56,0.88,11.29,1.38,5.85,75,91,Critical
1449,2026-03-02T09:00:00.000Z,singareni-s4,zone-d,SN-101,9.81,1.69,1.73,0.52,3.59,0.34,1.71,35,90,Warning
1450,2026-03-02T10:00:00.000Z,raniganj-south-slope,zone-b,EX-201,25.31,4.39,3.82,1.43,11.34,1.25,5.55,65,83,Critical
1451,2026-03-02T11:00:00.000Z,raniganj-south-slope,zone-c,SN-101,1.91,0.65,0.30,0.03,0.46,0.16,0.19,30,79,Normal
1452,2026-03-02T12:00:00.000Z,singareni-s4,zone-d,EX-201,0.71,0.12,0.51,0.02,1.04,0.03,0.83,37,67,Normal
1453,2026-03-02T13:00:00.000Z,korba-west-bench,zone-a,SN-102,0.69,0.32,0.06,0.01,0.49,0.03,0.36,16,61,Normal
1454,2026-03-02T14:00:00.000Z,raniganj-south-slope,zone-a,SN-101,4.10,0.25,0.04,0.11,1.21,0.14,0.68,23,76,Normal
1455,2026-03-02T15:00:00.000Z,singareni-s4,zone-a,TL-301,21.88,6.70,4.32,1.47,11.53,1.27,5.31,84,79,Critical
1456,2026-03-02T16:00:00.000Z,korba-west-bench,zone-d,PZ-401,23.33,5.62,3.81,1.54,10.53,0.93,4.80,88,75,Critical
1457,2026-03-02T17:00:00.000Z,korba-west-bench,zone-a,TL-301,0.53,0.34,0.54,0.14,0.17,0.08,0.05,25,91,Normal
1458,2026-03-02T18:00:00.000Z,jharia-open-pit,zone-b,SN-101,10.23,2.16,1.80,0.26,4.16,0.49,2.11,54,91,Warning
1459,2026-03-02T19:00:00.000Z,jharia-open-pit,zone-c,TL-301,2.85,0.59,0.75,0.08,1.01,0.17,0.83,35,76,Normal
1460,2026-03-02T20:00:00.000Z,singareni-s4,zone-b,SN-102,7.43,1.11,1.23,0.30,1.62,0.56,2.91,55,76,Warning
1461,2026-03-02T21:00:00.000Z,jharia-open-pit,zone-c,PZ-401,0.36,0.70,0.31,0.05,0.45,0.04,0.62,19,75,Normal
1462,2026-03-02T22:00:00.000Z,korba-west-bench,zone-c,EX-201,5.83,1.71,2.10,0.17,4.05,0.57,1.39,56,61,Warning
1463,2026-03-02T23:00:00.000Z,singareni-s4,zone-c,SN-102,17.81,5.33,3.67,1.06,6.29,1.37,6.13,86,87,Critical
1464,2026-03-03T00:00:00.000Z,singareni-s4,zone-d,SN-102,3.19,0.16,0.65,0.02,1.40,0.10,0.36,27,91,Normal
1465,2026-03-03T01:00:00.000Z,korba-west-bench,zone-a,SN-101,3.58,0.24,0.21,0.06,1.03,0.16,0.22,32,91,Normal
1466,2026-03-03T02:00:00.000Z,raniganj-south-slope,zone-d,SN-101,0.89,0.04,0.50,0.09,1.00,0.01,1.08,27,72,Normal
1467,2026-03-03T03:00:00.000Z,raniganj-south-slope,zone-d,SN-101,2.98,0.23,0.05,0.10,0.88,0.15,1.02,36,93,Normal
1468,2026-03-03T04:00:00.000Z,raniganj-south-slope,zone-c,PZ-401,7.10,1.32,1.96,0.47,4.18,0.63,1.53,50,66,Warning
1469,2026-03-03T05:00:00.000Z,singareni-s4,zone-a,TL-301,20.02,4.46,5.78,1.65,5.61,0.78,5.52,94,92,Critical
1470,2026-03-03T06:00:00.000Z,singareni-s4,zone-d,TL-301,9.90,1.04,1.76,0.49,2.84,0.46,2.29,57,85,Warning
1471,2026-03-03T07:00:00.000Z,singareni-s4,zone-b,SN-101,6.69,1.57,1.99,0.25,3.35,0.36,2.36,38,79,Warning
1472,2026-03-03T08:00:00.000Z,raniganj-south-slope,zone-d,TL-301,4.14,0.12,0.20,0.01,0.24,0.08,0.22,19,64,Normal
1473,2026-03-03T09:00:00.000Z,korba-west-bench,zone-d,SN-102,2.03,0.40,0.02,0.05,0.48,0.05,1.11,24,81,Normal
1474,2026-03-03T10:00:00.000Z,korba-west-bench,zone-b,PZ-401,4.04,0.40,0.71,0.08,0.10,0.05,0.14,31,71,Normal
1475,2026-03-03T11:00:00.000Z,raniganj-south-slope,zone-c,SN-101,16.38,5.13,2.80,0.92,7.40,2.19,5.92,92,99,Critical
1476,2026-03-03T12:00:00.000Z,singareni-s4,zone-c,TL-301,2.84,0.30,0.30,0.05,1.07,0.11,0.08,37,96,Normal
1477,2026-03-03T13:00:00.000Z,jharia-open-pit,zone-c,PZ-401,14.95,6.19,5.22,1.19,7.28,0.86,4.26,94,93,Critical
1478,2026-03-03T14:00:00.000Z,korba-west-bench,zone-a,EX-201,0.24,0.12,0.47,0.07,1.17,0.14,0.87,29,90,Normal
1479,2026-03-03T15:00:00.000Z,singareni-s4,zone-b,PZ-401,26.04,4.84,4.22,0.60,10.19,1.20,4.29,71,66,Critical
1480,2026-03-03T16:00:00.000Z,raniganj-south-slope,zone-c,SN-102,5.26,1.19,2.37,0.55,4.48,0.70,2.14,61,96,Warning
1481,2026-03-03T17:00:00.000Z,raniganj-south-slope,zone-c,SN-101,7.17,2.25,2.21,0.18,3.18,0.21,1.71,47,74,Warning
1482,2026-03-03T18:00:00.000Z,singareni-s4,zone-a,EX-201,3.44,0.58,0.26,0.05,1.46,0.04,0.90,30,62,Normal
1483,2026-03-03T19:00:00.000Z,singareni-s4,zone-b,TL-301,4.45,0.00,0.01,0.11,1.41,0.16,1.07,21,95,Normal
1484,2026-03-03T20:00:00.000Z,singareni-s4,zone-d,EX-201,6.91,1.24,1.88,0.33,4.27,0.36,1.89,54,92,Warning
1485,2026-03-03T21:00:00.000Z,raniganj-south-slope,zone-b,TL-301,12.22,4.40,4.43,0.86,5.18,2.31,5.10,69,91,Critical
1486,2026-03-03T22:00:00.000Z,korba-west-bench,zone-c,SN-101,0.14,0.58,0.32,0.08,1.18,0.17,0.65,17,97,Normal
1487,2026-03-03T23:00:00.000Z,jharia-open-pit,zone-b,SN-102,10.72,1.33,1.32,0.28,3.62,0.30,2.87,49,99,Warning
1488,2026-03-04T00:00:00.000Z,korba-west-bench,zone-b,SN-101,2.07,0.34,0.20,0.00,1.10,0.10,0.39,28,76,Normal
1489,2026-03-04T01:00:00.000Z,raniganj-south-slope,zone-d,EX-201,0.20,0.76,0.48,0.06,1.26,0.18,0.99,19,91,Normal
1490,2026-03-04T02:00:00.000Z,korba-west-bench,zone-a,SN-102,0.97,0.15,0.26,0.07,1.22,0.17,0.60,22,65,Normal
1491,2026-03-04T03:00:00.000Z,raniganj-south-slope,zone-a,EX-201,4.49,0.72,0.12,0.04,1.47,0.04,1.00,19,98,Normal
1492,2026-03-04T04:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,1.53,0.09,0.55,0.12,0.63,0.13,1.00,19,71,Normal
1493,2026-03-04T05:00:00.000Z,jharia-open-pit,zone-a,SN-102,0.28,0.00,0.58,0.05,0.61,0.10,0.02,37,73,Normal
1494,2026-03-04T06:00:00.000Z,singareni-s4,zone-c,SN-101,1.26,0.32,0.41,0.02,1.45,0.02,0.82,30,94,Normal
1495,2026-03-04T07:00:00.000Z,jharia-open-pit,zone-a,TL-301,0.05,0.43,0.62,0.02,0.79,0.11,0.60,24,92,Normal
1496,2026-03-04T08:00:00.000Z,raniganj-south-slope,zone-d,SN-102,18.75,4.75,4.95,1.16,8.07,0.83,3.57,91,93,Critical
1497,2026-03-04T09:00:00.000Z,korba-west-bench,zone-d,EX-201,3.55,0.27,0.71,0.09,0.65,0.03,0.36,34,96,Normal
1498,2026-03-04T10:00:00.000Z,singareni-s4,zone-d,EX-201,4.28,0.63,0.02,0.09,0.57,0.20,0.36,23,89,Normal
1499,2026-03-04T11:00:00.000Z,korba-west-bench,zone-a,TL-301,4.08,0.79,0.19,0.02,0.53,0.17,0.66,21,83,Normal
1500,2026-03-04T12:00:00.000Z,korba-west-bench,zone-b,EX-201,3.23,0.16,0.11,0.12,1.05,0.00,0.98,31,81,Normal
1501,2026-03-04T13:00:00.000Z,singareni-s4,zone-b,TL-301,27.03,3.49,5.34,0.81,9.79,1.46,3.51,75,67,Critical
1502,2026-03-04T14:00:00.000Z,singareni-s4,zone-b,SN-102,15.83,4.45,5.00,1.61,10.58,2.45,4.78,84,66,Critical
1503,2026-03-04T15:00:00.000Z,singareni-s4,zone-b,PZ-401,5.09,1.67,1.40,0.29,4.08,0.23,1.74,52,92,Warning
1504,2026-03-04T16:00:00.000Z,raniganj-south-slope,zone-b,SN-102,26.44,3.61,3.20,0.87,9.64,0.86,5.90,61,97,Critical
1505,2026-03-04T17:00:00.000Z,singareni-s4,zone-d,TL-301,0.73,0.01,0.59,0.12,0.23,0.09,0.09,18,98,Normal
1506,2026-03-04T18:00:00.000Z,singareni-s4,zone-c,PZ-401,3.68,0.00,0.07,0.10,0.72,0.04,1.11,29,66,Normal
1507,2026-03-04T19:00:00.000Z,jharia-open-pit,zone-a,SN-101,11.44,1.10,0.87,0.53,3.86,0.66,2.42,41,90,Warning
1508,2026-03-04T20:00:00.000Z,korba-west-bench,zone-a,EX-201,0.05,0.60,0.16,0.03,1.32,0.06,0.56,34,90,Normal
1509,2026-03-04T21:00:00.000Z,korba-west-bench,zone-c,PZ-401,27.85,2.58,4.59,0.55,7.75,1.30,3.19,60,70,Critical
1510,2026-03-04T22:00:00.000Z,jharia-open-pit,zone-b,SN-101,0.94,0.60,0.11,0.05,0.58,0.16,0.77,35,95,Normal
1511,2026-03-04T23:00:00.000Z,jharia-open-pit,zone-c,PZ-401,11.18,2.25,1.20,0.55,2.90,0.37,2.28,54,83,Warning
1512,2026-03-05T00:00:00.000Z,raniganj-south-slope,zone-d,PZ-401,1.10,0.50,0.55,0.10,1.05,0.08,0.84,15,64,Normal
1513,2026-03-05T01:00:00.000Z,raniganj-south-slope,zone-a,SN-102,1.68,0.32,0.61,0.09,0.92,0.04,0.67,19,79,Normal
1514,2026-03-05T02:00:00.000Z,korba-west-bench,zone-d,PZ-401,4.38,0.16,0.43,0.06,0.91,0.01,0.13,27,71,Normal
1515,2026-03-05T03:00:00.000Z,jharia-open-pit,zone-d,EX-201,9.95,1.44,0.99,0.19,2.30,0.60,1.35,64,81,Warning
